source_id,subject,relative_path,decision,public_action,reason
SRC-0602,컨트롤로직설계,4 bit Universal Shift Register\스크린샷 2026-07-29 110758.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0603,컨트롤로직설계,4 bit Universal Shift Register\스크린샷 2026-07-29 110805.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0604,컨트롤로직설계,4 bit Universal Shift Register\스크린샷 2026-07-29 110809.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0605,컨트롤로직설계,4bit-fulladder\스크린샷 2026-07-29 105828.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0606,컨트롤로직설계,4bit-fulladder\스크린샷 2026-07-29 105832.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0607,컨트롤로직설계,4bit-fulladder\스크린샷 2026-07-29 105836.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0608,컨트롤로직설계,4bit-fulladder\스크린샷 2026-07-29 105842.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0609,컨트롤로직설계,4bit-fulladder\스크린샷 2026-07-29 105849.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0610,컨트롤로직설계,4bit-fulladder\스크린샷 2026-07-29 105900.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0611,컨트롤로직설계,4bit-fulladder\스크린샷 2026-07-29 105907.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0612,컨트롤로직설계,fsm(FINITE-STATE MACHINE)\스크린샷 2026-07-29 110542.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0613,컨트롤로직설계,fsm(FINITE-STATE MACHINE)\스크린샷 2026-07-29 110548.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0614,컨트롤로직설계,fsm(FINITE-STATE MACHINE)\스크린샷 2026-07-29 110555.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0615,컨트롤로직설계,fsm(FINITE-STATE MACHINE)\스크린샷 2026-07-29 110600.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0616,컨트롤로직설계,fsm(FINITE-STATE MACHINE)\스크린샷 2026-07-29 110605.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0617,컨트롤로직설계,fsm(FINITE-STATE MACHINE)\스크린샷 2026-07-29 110608.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0618,컨트롤로직설계,fsm(FINITE-STATE MACHINE)\스크린샷 2026-07-29 110612.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0619,컨트롤로직설계,fsm(FINITE-STATE MACHINE)\스크린샷 2026-07-29 110620.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0620,컨트롤로직설계,fsm(FINITE-STATE MACHINE)\스크린샷 2026-07-29 110625.png,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0621,컨트롤로직설계,FSM.zip,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Archive provenance retained; publish curated extracted sources only.
SRC-0622,컨트롤로직설계,FSM__extracted\FSM\FSM.cache\sim\ssm.db,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0623,컨트롤로직설계,FSM__extracted\FSM\FSM.cache\wt\project.wpc,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0624,컨트롤로직설계,FSM__extracted\FSM\FSM.cache\wt\xsim.wdf,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0625,컨트롤로직설계,FSM__extracted\FSM\FSM.hw\FSM.lpr,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Original project or simulator context retained as supporting execution evidence.
SRC-0626,컨트롤로직설계,FSM__extracted\FSM\FSM.ip_user_files\README.txt,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0627,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\compile.bat,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Original project or simulator context retained as supporting execution evidence.
SRC-0628,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\elaborate.bat,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Original project or simulator context retained as supporting execution evidence.
SRC-0629,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\elaborate.log,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Original project or simulator context retained as supporting execution evidence.
SRC-0630,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\mealy_tb.tcl,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Original project or simulator context retained as supporting execution evidence.
SRC-0631,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\mealy_tb_behav.wdb,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Retained for provenance; not selected for direct publication.
SRC-0632,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\mealy_tb_vhdl.prj,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Original project or simulator context retained as supporting execution evidence.
SRC-0633,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\simulate.bat,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Original project or simulator context retained as supporting execution evidence.
SRC-0634,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\simulate.log,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Original project or simulator context retained as supporting execution evidence.
SRC-0635,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xelab.pb,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0636,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\Compile_Options.txt,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0637,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\obj\xsim_0.win64.obj,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0638,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\obj\xsim_1.c,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0639,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\obj\xsim_1.win64.obj,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0640,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\TempBreakPointFile.txt,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0641,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.dbg,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0642,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.mem,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0643,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.reloc,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0644,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.rlx,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0645,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.rtti,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0646,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.svtype,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0647,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.type,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0648,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsim.xdbg,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0649,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsimcrash.log,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0650,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsimk.exe,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0651,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsimkernel.log,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0652,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\mealy_tb_behav\xsimSettings.ini,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0653,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\mealy.vdb,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0654,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\mealy_tb.vdb,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0655,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.dir\xil_defaultlib\xil_defaultlib.rlx,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0656,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xsim.ini,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Original project or simulator context retained as supporting execution evidence.
SRC-0657,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xvhdl.log,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Original project or simulator context retained as supporting execution evidence.
SRC-0658,컨트롤로직설계,FSM__extracted\FSM\FSM.sim\sim_1\behav\xsim\xvhdl.pb,NOT_RELEVANT_WITH_REASON,Exclude generated cache/build artifact from portfolio.,Generated IDE/simulator/compiler cache or binary build artifact.
SRC-0659,컨트롤로직설계,FSM__extracted\FSM\FSM.srcs\sim_1\new\mealy_tb.vhd,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0660,컨트롤로직설계,FSM__extracted\FSM\FSM.srcs\sources_1\new\FSM.vhd,PUBLIC_USED,Curate into case study with source label/redaction.,"Primary student-authored report, source, calculation, or visual evidence."
SRC-0661,컨트롤로직설계,FSM__extracted\FSM\FSM.xpr,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Original project or simulator context retained as supporting execution evidence.
SRC-0662,컨트롤로직설계,FSM__extracted\FSM\mealy_tb_behav.wcfg,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Original project or simulator context retained as supporting execution evidence.
SRC-0663,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR].zip,PUBLIC_REFERENCE_ONLY,Retain in private audit; link only if useful and safe.,Archive provenance retained; publish curated extracted sources only.
SRC-0664,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.cache\sim\ssm.db,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0665,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.cache\wt\project.wpc,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0666,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.cache\wt\xsim.wdf,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0667,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.hw\fulladd.lpr,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0668,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.ip_user_files\README.txt,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0669,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\add_4bits_tb.tcl,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0670,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\add_4bits_tb_behav.wdb,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0671,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\add_4bits_tb_vhdl.prj,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0672,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\compile.bat,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
SRC-0673,컨트롤로직설계,fulladd_[STUDENT-ID]_[AUTHOR]__extracted\fulladd\fulladd\fulladd.sim\sim_1\behav\xsim\compile.log,DUPLICATE,Do not republish duplicate bytes.,Exact SHA-256 duplicate of the canonical source record.
