asset_id,archive,nested_archive,original_path,original_filename,extension,byte_size,width,height,aspect_ratio,file_hash_sha256,perceptual_hash,project,course,source_type,evidence_status,contains_person,contains_personal_information,contains_student_id,contains_local_path,contains_third_party_material,text_readability,technical_relevance,evidence_strength,readability_score,resolution_score,privacy_safety,uniqueness,recruiter_value,selection_score,duplicate_group,preferred_source,publication_status,publication_reason,public_filename,github_readme,github_pages_ko,github_pages_en,notion_parent,notion_detail,caption_ko,caption_en,alt_ko,alt_en,source_page_or_sheet,public_locations
COU-ea49e02fe001,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-25::Image224.png,Image224.png,.png,24348,1154,197,5.8579,ea49e02fe001b22ff0203ddb481c9ee92711142716212413f1af9452ad45e851,0000000000000000,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Low,5,3,2,2,5,5,3,25,EXACT-0078,COU-ea49e02fe001,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image224 — Embedded Source Visual,Image224 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image224 기술 근거 화면,Technical evidence view named Image224 from the RF/Microwave project,PDF page 25,
COU-910db0f20a30,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-25::Image226.jpg,Image226.jpg,.jpg,99849,1001,825,1.2133,910db0f20a304405f415e323cb250e17b591fb19315f1b0acfe586e7d599637f,9ab5a599860f9966,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Good,5,3,4,3,5,5,3,28,NEAR-0010,COU-1cc1fd97e30c,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image226 — Embedded Source Visual,Image226 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image226 기술 근거 화면,Technical evidence view named Image226 from the RF/Microwave project,PDF page 25,
COU-1494b184fc12,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-26::Image17.png,Image17.png,.png,2188,1946,40,48.65,1494b184fc12e57f66bf9afb5b7b9a9c1301f3bedab8035e60cd9ecadf13c629,c9c936365f493649,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Unreadable/Unknown,5,3,1,2,5,5,3,24,EXACT-0139,COU-1494b184fc12,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image17 — Embedded Source Visual,Image17 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image17 기술 근거 화면,Technical evidence view named Image17 from the RF/Microwave project,PDF page 26,
COU-b9acd60d0321,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-26::Image191.png,Image191.png,.png,558,154,197,0.7817,b9acd60d0321213123d625bf958f2f208e899cbe5be69682a67f066768ae5e1e,0000000000000000,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Unreadable/Unknown,5,3,1,2,5,5,3,24,EXACT-0064,COU-b9acd60d0321,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image191 — Embedded Source Visual,Image191 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image191 기술 근거 화면,Technical evidence view named Image191 from the RF/Microwave project,PDF page 26,
COU-f9d9e38cda2d,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-26::Image203.png,Image203.png,.png,11119,600,197,3.0457,f9d9e38cda2d2c021340546dfc801e4c33e19ee305e4b04c9695547e6cc8a291,0000000000000000,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Low,5,3,2,2,5,5,3,25,EXACT-0070,COU-f9d9e38cda2d,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image203 — Embedded Source Visual,Image203 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image203 기술 근거 화면,Technical evidence view named Image203 from the RF/Microwave project,PDF page 26,
COU-0188175b40d2,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-26::Image205.png,Image205.png,.png,553,163,197,0.8274,0188175b40d208b09fa46d998aed740b517536b4dfdeef862e2cd543e0f74fae,0000000000000000,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Unreadable/Unknown,5,3,1,2,5,5,3,24,EXACT-0071,COU-0188175b40d2,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image205 — Embedded Source Visual,Image205 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image205 기술 근거 화면,Technical evidence view named Image205 from the RF/Microwave project,PDF page 26,
COU-08de0f2ae87c,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-26::Image207.png,Image207.png,.png,2479,168,197,0.8528,08de0f2ae87cfa44dfa168214db6952925c0add51af3b7d9276353ef784b8120,0000000000000000,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Unreadable/Unknown,5,3,1,2,5,5,3,24,EXACT-0072,COU-08de0f2ae87c,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image207 — Embedded Source Visual,Image207 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image207 기술 근거 화면,Technical evidence view named Image207 from the RF/Microwave project,PDF page 26,
COU-a856497748f4,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-26::Image209.png,Image209.png,.png,10490,553,197,2.8071,a856497748f4082810e55e477b29d6fc8287efbe473de82971e3f757cce29bef,0000000000000000,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Low,5,3,2,2,5,5,3,25,EXACT-0073,COU-a856497748f4,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image209 — Embedded Source Visual,Image209 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image209 기술 근거 화면,Technical evidence view named Image209 from the RF/Microwave project,PDF page 26,
COU-2e1e93fd0d39,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-26::Image211.jpg,Image211.jpg,.jpg,43627,689,500,1.378,2e1e93fd0d39e59d56f9b811e219b944397e476c200709fbb978bd19dc051d6e,d1030ef27e9c9c72,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Moderate,5,3,3,2,5,5,3,26,EXACT-0141,COU-2e1e93fd0d39,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image211 — Embedded Source Visual,Image211 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image211 기술 근거 화면,Technical evidence view named Image211 from the RF/Microwave project,PDF page 26,
COU-dc28f441d4d4,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-26::Image212.png,Image212.png,.png,129324,407,1022,0.3982,dc28f441d4d40c3c0e5e38e25d5faf3afd174b420c50573faff1e7ab52720c41,9fe070a73c875cc1,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Moderate,5,3,3,3,5,5,3,27,EXACT-0075,COU-dc28f441d4d4,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image212 — Embedded Source Visual,Image212 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image212 기술 근거 화면,Technical evidence view named Image212 from the RF/Microwave project,PDF page 26,
COU-1494b184fc12,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-27::Image17.png,Image17.png,.png,2188,1946,40,48.65,1494b184fc12e57f66bf9afb5b7b9a9c1301f3bedab8035e60cd9ecadf13c629,c9c936365f493649,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Unreadable/Unknown,5,3,1,2,5,5,3,24,EXACT-0139,COU-1494b184fc12,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image17 — Embedded Source Visual,Image17 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image17 기술 근거 화면,Technical evidence view named Image17 from the RF/Microwave project,PDF page 27,
COU-b9acd60d0321,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-27::Image191.png,Image191.png,.png,558,154,197,0.7817,b9acd60d0321213123d625bf958f2f208e899cbe5be69682a67f066768ae5e1e,0000000000000000,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Unreadable/Unknown,5,3,1,2,5,5,3,24,EXACT-0064,COU-b9acd60d0321,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image191 — Embedded Source Visual,Image191 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image191 기술 근거 화면,Technical evidence view named Image191 from the RF/Microwave project,PDF page 27,
COU-f9d9e38cda2d,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-27::Image203.png,Image203.png,.png,11119,600,197,3.0457,f9d9e38cda2d2c021340546dfc801e4c33e19ee305e4b04c9695547e6cc8a291,0000000000000000,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Low,5,3,2,2,5,5,3,25,EXACT-0070,COU-f9d9e38cda2d,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image203 — Embedded Source Visual,Image203 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image203 기술 근거 화면,Technical evidence view named Image203 from the RF/Microwave project,PDF page 27,
COU-0188175b40d2,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-27::Image205.png,Image205.png,.png,553,163,197,0.8274,0188175b40d208b09fa46d998aed740b517536b4dfdeef862e2cd543e0f74fae,0000000000000000,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Unreadable/Unknown,5,3,1,2,5,5,3,24,EXACT-0071,COU-0188175b40d2,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image205 — Embedded Source Visual,Image205 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image205 기술 근거 화면,Technical evidence view named Image205 from the RF/Microwave project,PDF page 27,
COU-08de0f2ae87c,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-27::Image207.png,Image207.png,.png,2479,168,197,0.8528,08de0f2ae87cfa44dfa168214db6952925c0add51af3b7d9276353ef784b8120,0000000000000000,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Unreadable/Unknown,5,3,1,2,5,5,3,24,EXACT-0072,COU-08de0f2ae87c,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image207 — Embedded Source Visual,Image207 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image207 기술 근거 화면,Technical evidence view named Image207 from the RF/Microwave project,PDF page 27,
COU-ca23f3c068c6,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-27::Image216.jpg,Image216.jpg,.jpg,80203,754,1021,0.7385,ca23f3c068c65c65baff0bc469c2aa4f14ba6eb2dff684385f8aba28cd06f3c3,ccb34c4cb74c4eb2,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Good,5,3,4,3,5,5,3,28,EXACT-0142,COU-ca23f3c068c6,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image216 — Embedded Source Visual,Image216 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image216 기술 근거 화면,Technical evidence view named Image216 from the RF/Microwave project,PDF page 27,
COU-ea49e02fe001,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-27::Image224.png,Image224.png,.png,24348,1154,197,5.8579,ea49e02fe001b22ff0203ddb481c9ee92711142716212413f1af9452ad45e851,0000000000000000,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Low,5,3,2,2,5,5,3,25,EXACT-0078,COU-ea49e02fe001,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image224 — Embedded Source Visual,Image224 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image224 기술 근거 화면,Technical evidence view named Image224 from the RF/Microwave project,PDF page 27,
COU-305fb4c02cf5,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-27::Image231.png,Image231.png,.png,133682,411,1023,0.4018,305fb4c02cf55161eb500801a7a90c54719011da412a835c310eb04b1d9e3061,9dea70a73c871cc1,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Moderate,5,3,3,3,5,5,3,27,EXACT-0079,COU-305fb4c02cf5,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image231 — Embedded Source Visual,Image231 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image231 기술 근거 화면,Technical evidence view named Image231 from the RF/Microwave project,PDF page 27,
COU-170dbbbeb937,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-27::Image232.jpg,Image232.jpg,.jpg,53307,788,621,1.2689,170dbbbeb9374d3dc675fbeeb2d678b60306661cd4cc2b81e64e1eb6de07b166,93e864b2f9e8e0e4,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Good,5,3,4,3,5,5,3,28,NEAR-0011,COU-23d1e72f7cac,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image232 — Embedded Source Visual,Image232 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image232 기술 근거 화면,Technical evidence view named Image232 from the RF/Microwave project,PDF page 27,
COU-1494b184fc12,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-28::Image17.png,Image17.png,.png,2188,1946,40,48.65,1494b184fc12e57f66bf9afb5b7b9a9c1301f3bedab8035e60cd9ecadf13c629,c9c936365f493649,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Unreadable/Unknown,5,3,1,2,5,5,3,24,EXACT-0139,COU-1494b184fc12,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image17 — Embedded Source Visual,Image17 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image17 기술 근거 화면,Technical evidence view named Image17 from the RF/Microwave project,PDF page 28,
COU-b9acd60d0321,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-28::Image191.png,Image191.png,.png,558,154,197,0.7817,b9acd60d0321213123d625bf958f2f208e899cbe5be69682a67f066768ae5e1e,0000000000000000,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Unreadable/Unknown,5,3,1,2,5,5,3,24,EXACT-0064,COU-b9acd60d0321,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image191 — Embedded Source Visual,Image191 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image191 기술 근거 화면,Technical evidence view named Image191 from the RF/Microwave project,PDF page 28,
COU-f9d9e38cda2d,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-28::Image203.png,Image203.png,.png,11119,600,197,3.0457,f9d9e38cda2d2c021340546dfc801e4c33e19ee305e4b04c9695547e6cc8a291,0000000000000000,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Low,5,3,2,2,5,5,3,25,EXACT-0070,COU-f9d9e38cda2d,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image203 — Embedded Source Visual,Image203 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image203 기술 근거 화면,Technical evidence view named Image203 from the RF/Microwave project,PDF page 28,
COU-0188175b40d2,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-28::Image205.png,Image205.png,.png,553,163,197,0.8274,0188175b40d208b09fa46d998aed740b517536b4dfdeef862e2cd543e0f74fae,0000000000000000,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Unreadable/Unknown,5,3,1,2,5,5,3,24,EXACT-0071,COU-0188175b40d2,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image205 — Embedded Source Visual,Image205 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image205 기술 근거 화면,Technical evidence view named Image205 from the RF/Microwave project,PDF page 28,
COU-08de0f2ae87c,Coursework,,학부 과제 및 프로젝트/고주파공학/Cadence Tutorial2 (1).pdf::page-28::Image207.png,Image207.png,.png,2479,168,197,0.8528,08de0f2ae87cfa44dfa168214db6952925c0add51af3b7d9276353ef784b8120,0000000000000000,RF/Microwave,RF/Microwave,PDF Embedded Image,Embedded Source Visual,false,false,false,false,true,Unreadable/Unknown,5,3,1,2,5,5,3,24,EXACT-0072,COU-08de0f2ae87c,Instructor/Third-Party Material,"Tutorial, instructor material, data sheet, or external template",,,,,,,RF/Microwave의 Image207 — Embedded Source Visual,Image207 from RF/Microwave — Embedded Source Visual,RF/Microwave 과제의 Image207 기술 근거 화면,Technical evidence view named Image207 from the RF/Microwave project,PDF page 28,
